PropertyName,link,rating,review,date
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",1.0,The new management sucks. It is so expensive now just because it is on the prime location near ASU. The apartments are decent but not worth the price they charge. Lot of roaches and bugs.,2 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,"roaches, unclean old apartments. Ignorant and rude management. Not to mention rip off at move out.",2 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",1.0,"I wish I could give a zero star for this apartment. Do yourself a favor and dont even think of staying here. It has all the problems in the world! Roaches, rude management, stained carpets and I could go on like this. They give you a dirty apartment and accuse you of spoiling it. I shelled out a lot money here for no reason.",3 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",1.0,"One of the worst places I have ever lived.  Not only is it infested with roaches, but when I complained they had the nerve to tell me it was my fault.  The management is rude, they do nothing about noisy neighbors, and they have shopping carts all over the complex.  My next door neighbor got broken into a few months ago, and they accused him of breaking down his own door.  This place is completely ridiculous, and just today they towed my car even though I was parked legally with current registration and tags.  DO NOT LIVE HERE.",3 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,Thank you guys for letting us know what is the reality. We all will be mostly be booking without physically present over. Thanks again.,3 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",1.0,this place is terrible. cockraches... bed bugs... loud... falling apart.,2 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,"I have lived in Quadrangles Village since the beginning of August 2012. Upon moving in I found that my apartment was completely INFESTED with roaches in the kitchen. The complex said there were no alternative apartments available for us at the time, and that we had signed the lease and they would fix the problem. Well it has been months and I still have to deal with roaches in my kitchen on a daily basis. The cleanliness that was NOT provided by your staff after the previous tenants move-out was atrocious at best. The manager on the property promised that they had the apartment cleaned directly after the tenants left but if they had I'm sure they would have noticed the roaches, they are quite hard to miss! They proceeded to let us move our things in and come to find out that we were basically screwed. They then back tracked trying to tell us that there were no roaches ever and this was a new problem. I'm sorry, but this kind of infestation doesn't just HAPPEN. I am completely dissatisfied with the management and staff also through the process of trying to exterminate the problem. One staff member even accused my international roommates of being ""dirty"" and that they brought the problem with them. That is a disgusting example of prejudice! Completely unprofessional. As much as we have tried to work with your staff to rectify the issue at hand, they have fervently continued to assume WE are the problem and are not clean enough. Your staff is rude and accusatory. I will NOT be renewing my lease and will be telling many other people NOT to rent from this complex. EXTREMELY DISSATISFIED.",4 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",1.0,"stayed 1.5 years , at the end they didnt even bother to verify that I was their resident previously. They just said that they lost records when management changed",2 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",4.0,Awesome facilities at a great location!,a year ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,OK the cockroaches here are out of control...I know damn well I'm not the problem...cleaning standards in the Army were no challenge for me....not only that but I just moved from Indian School Rd and 19th Avenue where it's straight ghetto and even there I saw maybe 2 cockroaches in the 14 months I was there...I've been here almost 2 months andhave seen atleast 10...great neighborhood but this complex might not be the best choice ...have fun living here :/,2 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,it's suck ! i will not let any one i know live there ..,3 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,"Rip you off at move out. They just find newer reasons to impose fines !! Your security deposit is an investment, into their accounts, with no returns !",a year ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",2.0,"Poor management, dirty apts... Better to avoid renting apt there. If you do, then make sure they do not charge you extra fee for this and that. Because what they usually do is not only taking your safe deposit, but also they would charge you extra as they did to me...",4 years ago
12Fifty5 at University,"https://www.google.com/search?q=12Fifty5%20on%20University&ludocid=1050163702495051605#lrd=0x0:0xe92ee52cb39ff55,1",1.0,I agree with most of them. I actually wanna give them less than Zero. 1 star is too much for the crappy management.,3 years ago
